root_label,root_path,relative_path,file_type,size_bytes,mtime_ns,sha256
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,.git/hooks/pre-receive.sample,file,544,1773199268419417467,a4c3d2b9c7bb3fd8d1441c31bd4ee71a595d66b44fcf49ddb310252320169989
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,.git/hooks/prepare-commit-msg.sample,file,1615,1773199268423417474,cf91cd49e072cc69535aae13862a7e8265be0f41f2c031b2c69adbfd526ae805
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,.git/hooks/push-to-checkout.sample,file,2783,1773199268423417474,a53d0741798b287c6dd7afa64aee473f305e65d3f49463bb9d7408ec3b12bf5f
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,.git/hooks/sendemail-validate.sample,file,2308,1773199268419417467,44ebfc923dc5466bc009602f0ecf067b9c65459abfe8868ddc49b78e6ced7a92
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,.git/hooks/update.sample,file,3650,1773199268423417474,8d5f2fa83e103cf08b57eaa67521df9194f45cbdbcb37da52ad586097a14d106
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,.git/index,file,19480,1773199301911476907,968ed4017734302533be614cdb4b1e97f6b85369aa7ec1a62646220d091ab46a
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,.git/info,directory,4096,1773199268419417467,
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,.git/info/exclude,file,240,1773199268419417467,6671fe83b7a07c8932ee89164d1f2793b2318058eb8b98dc5c06ee0a5a3b0ec1
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,.git/logs,directory,4096,1773199301247475698,
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,.git/logs/HEAD,file,194,1773199301247475698,2f79d7fce5f445a571ceac25cd7822c0b00d58a9e6f282057aabce4a157df176
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,.git/logs/refs,directory,4096,1773199301247475698,
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,.git/logs/refs/heads,directory,4096,1773199301247475698,
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,.git/logs/refs/heads/main,file,194,1773199301247475698,2f79d7fce5f445a571ceac25cd7822c0b00d58a9e6f282057aabce4a157df176
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,.git/logs/refs/remotes,directory,4096,1773199301247475698,
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,.git/logs/refs/remotes/origin,directory,4096,1773199301247475698,
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,.git/logs/refs/remotes/origin/HEAD,file,194,1773199301247475698,2f79d7fce5f445a571ceac25cd7822c0b00d58a9e6f282057aabce4a157df176
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,.git/objects,directory,4096,1773199268427417481,
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,.git/objects/info,directory,4096,1773199268427417481,
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,.git/objects/pack,directory,4096,1773199301251475705,
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,.git/objects/pack/pack-d85943fafeaa4bbcfdace672d974b16ef57bda04.idx,file,6840,1773199301135475494,897de08a46c860df8eeafd4a66736333f3b2fdc0d78bf0584a717f1f09ca6d6c
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,.git/objects/pack/pack-d85943fafeaa4bbcfdace672d974b16ef57bda04.pack,file,102805877,1773199301135475494,f6526f2dd01dc0a0811d9cb4d3eb2086dc414470ff6be4dbe1f53b7234291fea
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,.git/objects/pack/pack-d85943fafeaa4bbcfdace672d974b16ef57bda04.rev,file,876,1773199301139475501,90a4cda705d1627d25fe2f687daf121ae789c6085160db2bc6d0e936b55bd3e8
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,.git/packed-refs,file,112,1773199301247475698,636e0e47db23d123756cc66460da49f4eb3cc3fd89fcdb4b52dfc854c6a070b3
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,.git/refs,directory,4096,1773199301247475698,
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,.git/refs/heads,directory,4096,1773199301247475698,
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,.git/refs/heads/main,file,41,1773199301247475698,16028859ebc7eb7c5ec6e127081b4ffbfe7dd47973bd57ed0e98e3fd565c4252
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,.git/refs/remotes,directory,4096,1773199301247475698,
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,.git/refs/remotes/origin,directory,4096,1773199301247475698,
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,.git/refs/remotes/origin/HEAD,file,30,1773199301247475698,2bb6a24aa0fc6c484100f5d51a29bbad841cd2c755f5d93faa204e5dbb4eb2b4
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,.git/refs/tags,directory,4096,1773199269779419818,
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,.git/shallow,file,41,1773199270051420288,16028859ebc7eb7c5ec6e127081b4ffbfe7dd47973bd57ed0e98e3fd565c4252
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,.gitignore,file,459,1773199301251475705,61872759c2de7b735db030681a941343e76437bb3e07decfdfa2224c4c1bf4a0
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,@Bank,directory,4096,1773199301251475705,
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,@Bank/Bank.m,file,21413,1773199301251475705,c96fa9723ec81bdad16226fcb7579b8c5f8e034e58aae88ab66c51805dd43ee1
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,@Bank/CatchAllPath.txt,file,34,1773199301251475705,321cc866c4dca2ee674c3e2a95364e40640c16c92dd9d0148ffc82ff6192bc34
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,@BulkFastQData,directory,4096,1773199301251475705,
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,@BulkFastQData/BulkFastQData.m,file,2403,1773199301251475705,f9a7a3e2199b5917c454189791ae2c41c4442d877962526fe609a12cd2971900
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,@BulkFastQData/filter_bulk_UMIs.m,file,1849,1773199301251475705,064cac63abafd1824d3e9af3f7f3d209ff187666b46ca92b3922c2166fe1ceb2
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,@BulkFastQData/parse_bulk_fastq.m,file,1318,1773199301251475705,9c3279a761e6c64063d05ab6a91e95586a19ef5fa3a3c91fb6540385f7b31922
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,@BulkFastQData/parse_bulk_lines.m,file,1726,1773199301251475705,e7c4f318f7e2f85e1ea286edfecb331cc3a1b3e6ef0a5f3412b955c8fa94fcfb
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,@CARLIN_def,directory,4096,1773199301259475719,
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,@CARLIN_def/CARLIN_def_Rosa.m,file,9634,1773199301251475705,77c0810dd76deacf62e3f2407dc33c4b86bd4cfebf3019d2edff870d55cb22ec
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,@CARLIN_def/CARLIN_def_Rosa_v2.m,file,9699,1773199301255475712,ccaf3438f4bfcb89dae340a9ae96cc080a19ef6eaeb21c8387f304dd83116707
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,@CARLIN_def/CARLIN_def_Tigre.m,file,10890,1773199301255475712,20042d20d2492cc83c2320c5ff89e179e07b3e583111b910036142fca3ddf2de
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,@CARLIN_def/CARLIN_def_Tigre_2022.m,file,9621,1773199301255475712,00bcb7a97c3bf2863ba0666d0b11461cf0725a3d73c8a1bb67034a49ebeb756a
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,@CARLIN_def/CARLIN_def_Tigre_2022_v2.m,file,9215,1773199301255475712,09b2081f0c6c2b8a76bf8cc353f494257528582ad49ee7da5fef9520a2dfa729
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,@CARLIN_def/CARLIN_def_cCARLIN.m,file,9185,1773199301255475712,7b329cfeb9ab4febbdec177828d21b7c1fa3aeab9c8520a78c1fbfd7a1bd36f1
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,@CARLIN_def/assemble_sequence.m,file,150,1773199301255475712,baa0ed73711ed2ae539d4b382a1b8ef4f4245eb9043ceadb0f770d12fdad3c6b
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,@CARLIN_def/cas9_align.cpp,file,5318,1773199301255475712,eae8b9244f0579ce5b35bb2b3bd5f5e11b0ee1da4afe071a6e3ab3e80efd2788
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,@CARLIN_def/cas9_align.hpp,file,2983,1773199301255475712,0161d9f40af76d4afb7a909d2e0b4e420a9f28cb2bfe4fdf6c36077240bf29ac
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,@CARLIN_def/cas9_align.m,file,924,1773199301255475712,92049f0804785c61402e58182133cf44998326f0c668271f6e94ac2965e94e0e
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,@CARLIN_def/cas9_align_mex.cpp,file,5220,1773199301255475712,e20fb547105b0dbb5a6bb924f68e68c32ca768821e56c7a1ecf24594a4c114cc
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,@CARLIN_def/cas9_align_mex.mexa64,file,22592,1773199301255475712,483f900f15960dad6dea6024f203b38c30c68ed1db1f29c890d5da0175d0e2a9
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,@CARLIN_def/cas9_align_mex.mexmaci64,file,23368,1773199301255475712,1575e33c6fa5c3473ecf9e74e8fd1d80e27e4c31a249e437e63fc921d1faec23
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,@CARLIN_def/cas9_align_mex.mexw64,file,781824,1773199301259475719,cfecf5f8a7aede5321547572319ddd5d3efdab6f7a5e50fbf623e3c016d7ebef
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,@CARLIN_def/coarse_grain_motif.m,file,405,1773199301259475719,8df4fb2c26c15ffbb88f75b28d37980f3b80cc9d6b1daa6fccfb9af490156487
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,@CARLIN_def/desemble_sequence.m,file,548,1773199301259475719,5c906c95f4941674793f9a53e16c29ebb252fb7b0b6204f46c7d9307c516154f
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,@CARLIN_def/find_motif_from_bp.m,file,210,1773199301259475719,4d2a3b81c9bd294d41bd92ab8d24e15aef7574250675c8fadc87da91a311002b
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,@CARLIN_def/locate.m,file,626,1773199301259475719,7348f93f8d2b344f837b3c71b35b8f3711fa6db82ddaee7466241727e5b444f7
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,@CARLIN_def/nwalign_score.m,file,1161,1773199301259475719,0eef81a51581d28325567540e8c971ae5c076697e8db6dd98609fe34f572bc46
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,@CARLIN_def/order_named_motifs.m,file,531,1773199301259475719,21a4a98c5647c2f5fbd1444aeb768ff7c161f3bb7588c81e0df128ae1046bb0c
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,@CARLIN_def/pairwise_align.m,file,2224,1773199301259475719,2b7f3d7fb833ed1939147a28abceaee2cc24ca417cc6ea73f4304937041ef3fb
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,@CARLIN_def/partition_sequence.m,file,1168,1773199301259475719,fc8ecf38a1f89242842da96a31fdd6aaf46e7dff4c7e1228c7d80efaadf1264b
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,@CARLIN_def/unused_files,directory,4096,1773199301259475719,
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,@CARLIN_def/unused_files/CARLIN_def_Tigre_old.m,file,9173,1773199301259475719,d878f8f67798dd6969abffb7efc11e0e74223a4f49191083595bb5c7679be6d4
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,@CARLIN_def/unused_files/CARLIN_def_reverse_setting_v0.m,file,10221,1773199301259475719,5a200b09b324681964bd1405714f111ca154016a25ce9bef9ca06b2db8179d09
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,@CARLIN_def/unused_files/CARLIN_def_reverse_setting_v1.m,file,10327,1773199301259475719,ec43e9ea5c0782d8b3c8dba54c8992158d929ba4146385b99746717c196db2ac
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,@CARLIN_def/unused_files/CARLIN_def_reverse_setting_v2.m,file,10427,1773199301259475719,dc7ef29c4266fcbd4f00f969f7d5c68bcb66ca235f9e4aeda0470d55934c8385
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,@CARLIN_def/unused_files/CARLIN_def_reverse_setting_v3.m,file,10912,1773199301259475719,442a16b3547f69544661e7046a614b23b81b6e40cc63e1684533727f00b54a90
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,@CARLIN_def/unused_files/CARLIN_def_v2_orignal_Seq_def.m,file,10327,1773199301259475719,6f0e33ad0811801dac33e4a135923bdcdb39fbb249af59cf2909af777c1e1c94
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,@FastQData,directory,4096,1773199301259475719,
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,@FastQData/FastQData.m,file,3781,1773199301259475719,3a23049ebcf3f6f4a4e97c6712d81c8291d574e106c6d2c8268b7f7e4f108e3d
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,@FastQData/extract_CARLIN_from_sequences.m,file,4633,1773199301259475719,5b261ba7b56d8565f154028e550f1f1a3bf4d053377531c5ec0ae8f817592c16
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,@FastQData/maybe_clear_unzipped.m,file,362,1773199301259475719,5a564f8f03382e1dd7b124cfecb30cbccbdf9fb5bc290a16e285105bca865fd9
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,@FastQData/maybe_unzip.m,file,833,1773199301259475719,73a6d40205c503c8818357f0470623abab98dbc35e600894e78e1d6993780a2c
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,@FastQData/orient_reads.m,file,368,1773199301259475719,09a1cbfd62f26c5120ca420d0f5852fae283a024a20e6d236d16d4629e677a46
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,@FastQData/trim_at_scrutiny_level.m,file,2832,1773199301259475719,f6ed3a88356cefa86a70db2bf97e20488bed963e99c026d2ace209e13135b6bb
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,@Mutation,directory,4096,1773199301263475727,
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,@Mutation/Mutation.m,file,9737,1773199301263475727,a70ef045716985584651aa1b92d083d4eecf503b074c665f4cd9351d16f789c5
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,@Mutation/apply_mutations.m,file,839,1773199301263475727,f04b242b788e22b4f20614af69f07cb048f59b389f410819197902169b67014b
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,@Mutation/classify_bp_event.m,file,2026,1773199301263475727,e1c65369d8d69a98780559cceac9b93884decaff4beea78817a18bd85aa4cdfb
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,@Mutation/find_modified_sites.m,file,633,1773199301263475727,2883e4a60d6df54a2548868914d56fcec2e5ae50e673e5270ef491d9114d75d2
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,@Mutation/identify_Cas9_events.m,file,4151,1773199301263475727,62b0c7c0490fa4e284c452ae8c772c7d806a9dc725b8b4305b6e26af63959ad8
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,@Mutation/identify_sequence_events.m,file,3930,1773199301263475727,6332fbccd135a29ca606a56ec85be577b284c1ae5024c4e31b7912eb19ab2299
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,@Mutation/make_compound_mutation.m,file,1681,1773199301263475727,f4493c1257b9021714f9323a915e872b1603e75e4fca372cebf5b8a796d6c427
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,@Mutation/num_bps_indel_stats.m,file,1694,1773199301263475727,834742fc071e4e70f8328fc22f4e689437f7c34603bfcbce1c6530afc4999ec6
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,@SCFastQData,directory,4096,1773199301263475727,
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,@SCFastQData/SCFastQData.m,file,3236,1773199301263475727,d10a8cc89dc1112a030ba363f92576118aa4821ef5e15754b202b41f7af65981
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,@SCFastQData/filter_sc_CBs_and_UMIs.m,file,2818,1773199301263475727,77ebc26f575aa1b18caa7c7a770cf978f944a2b85d94d59f946151e710924004
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,@SCFastQData/parse_10x_fastq.m,file,2131,1773199301263475727,739d3fafa3f6f592d5330f71c34a37d70461fe774ff092bbecfc0de5984273a0
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,@SCFastQData/parse_10x_provenance.m,file,379,1773199301263475727,5adffebc26ea4fc26aa2cf8a9de495c105a03f8bb08ff89ef673fe8f6f272225
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,@SCFastQData/parse_indrops_fastq.m,file,1618,1773199301263475727,d31c1b8c9dd2ceb94f0fb81857535d84a8f74befbdca0a6657aa681f7ee31432
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,@SCFastQData/parse_indrops_provenance.m,file,575,1773199301263475727,663a4d4c84eb912730c672e7ec14b8e6347ecd61a339fc950d21191312c6f328
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,AlignedSEQ,directory,4096,1773199301263475727,
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,AlignedSEQ/@AlignedSEQ,directory,4096,1773199301263475727,
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,AlignedSEQ/@AlignedSEQ/AlignedSEQ.m,file,942,1773199301263475727,b17f2ed0657fb37df93de085fd9ba00cd454df875fd924d35dcc5296af80925b
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,AlignedSEQ/@AlignedSEQ/sanitize_conserved_regions.m,file,1803,1773199301263475727,659e2f37c95432e14de5ebfcafa90683cdac9016ea40c9f6aa384491a60fd68e
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,AlignedSEQ/@AlignedSEQ/sanitize_prefix_postfix.m,file,3102,1773199301263475727,299c7984d81f3f683b4ae42b20c32af3ae8b027c17b3ef8a53c405632ed30c12
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,AlignedSEQ/@AlignedSEQMotif,directory,4096,1773199301263475727,
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,AlignedSEQ/@AlignedSEQMotif/AlignedSEQMotif.m,file,688,1773199301263475727,26d334b86590118af2e868e59612eb1e9a9f32d313ffe69817c096fa3320238b
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,AlignedSEQ/@AlignedSEQMotif/classify_motif_event.m,file,406,1773199301263475727,b19aeb83b40e58f5336f4d5a8591fefc9e023b620a18e0a8b2984e669ffa2811
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,AlignedSEQ/AlignedSEQDepot.m,file,2596,1773199301263475727,1c29e51c68ef91947bfc4dd0fbb883e724df23def30f607ab266bbf075a6d1e7
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,README.md,file,16596,1773199301263475727,1c1ffab07eee4b31ee54f29c70384e7061489abf746d1b52ed3ba00dac73c4b8
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,README_SW.md,file,2079,1773199301263475727,f7e1ba5fe29aed8ab3cec736a326ca4e94b93d8e270bfcc3d6e5e289d6b28693
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,analyze_CARLIN.m,file,10747,1773199301263475727,c0895a4d509311af19f8bdfdbf8d7401844e673b078a841cf7a040fdf3d8d3e9
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,cfg,directory,4096,1773199301327475843,
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,cfg/10xV2_barcodes.txt.gz,file,1567179,1773199301267475734,9403845fd77a735b869608092e292f1c8cb4c89ee65414c72da52e33b0df47e0
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,cfg/10xV3_barcodes.txt.gz,file,12171132,1773199301323475836,3d6120e5bb28363495d895182b07bea3914016b210a17470fdf109c490d58c96
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,cfg/BulkDNA.json,file,238,1773199301323475836,f6317502cbaba6755a3402e664a19f5b82967eeed0f213189494045bd1eced1b
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,cfg/BulkDNA_12UMI.json,file,241,1773199301323475836,5e8f369dd32ae7101366277a4fbba2520387f446010cefd8dd9cfe4129a7317e
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,cfg/BulkDNA_Rosa_12UMI.json,file,240,1773199301323475836,443464dafd1ad2bf3fac9bbba3a0d18d4f9f09fac26fc86d6262111b6e8ec653
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,cfg/BulkDNA_Rosa_14UMI.json,file,240,1773199301323475836,269756fa042d5b5ff2f770d944445ba78288f5f4b251269b92ab29eaf4799d2e
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,cfg/BulkDNA_Tigre.json,file,238,1773199301323475836,69a7af3676a889045b5fe386f13f721ab2b3c5825e8fa713b797ada82b091e58
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,cfg/BulkDNA_Tigre_10UMI.json,file,240,1773199301323475836,117aad14706a2c2893149b5b4d68ee62d3a89ea568cf2cac01f2d3f8d65e9bd1
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,cfg/BulkDNA_Tigre_12UMI.json,file,240,1773199301323475836,443464dafd1ad2bf3fac9bbba3a0d18d4f9f09fac26fc86d6262111b6e8ec653
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,cfg/BulkDNA_Tigre_14UMI.json,file,240,1773199301323475836,269756fa042d5b5ff2f770d944445ba78288f5f4b251269b92ab29eaf4799d2e
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,cfg/BulkRNA.json,file,241,1773199301323475836,dc594d0587c89c80467ae2d04f28ce0c4aabc3050b20c72cc77ad973408a2a39
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,cfg/BulkRNA_12UMI.json,file,241,1773199301323475836,5e8f369dd32ae7101366277a4fbba2520387f446010cefd8dd9cfe4129a7317e
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,cfg/BulkRNA_Rosa_12UMI.json,file,241,1773199301323475836,5e8f369dd32ae7101366277a4fbba2520387f446010cefd8dd9cfe4129a7317e
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,cfg/BulkRNA_Rosa_14UMI.json,file,241,1773199301323475836,74141d62d4e0a998b77e354bb8cd3235938dd7cf5d0afc11a3f01367f5e4ca46
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,cfg/BulkRNA_Tigre.json,file,241,1773199301323475836,dc594d0587c89c80467ae2d04f28ce0c4aabc3050b20c72cc77ad973408a2a39
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,cfg/BulkRNA_Tigre_10UMI.json,file,240,1773199301323475836,117aad14706a2c2893149b5b4d68ee62d3a89ea568cf2cac01f2d3f8d65e9bd1
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,cfg/BulkRNA_Tigre_12UMI.json,file,241,1773199301323475836,5e8f369dd32ae7101366277a4fbba2520387f446010cefd8dd9cfe4129a7317e
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,cfg/BulkRNA_Tigre_14UMI.json,file,240,1773199301323475836,269756fa042d5b5ff2f770d944445ba78288f5f4b251269b92ab29eaf4799d2e
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,cfg/BulkRNA_UMI8.json,file,228,1773199301323475836,2a5855be35b14b4befb731779ed633718dea5c73e31495f37ef988a48d24d4c1
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,cfg/InDropsV2_barcodes.txt.gz,file,361292,1773199301327475843,86d9b72d97c7389a451b98b1ec484037cc0cf77b6c4869969f67cae8c9c9b988
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,cfg/InDropsV3_barcodes.txt.gz,file,377544,1773199301327475843,0148f8dcaa8e8a342ebd525b18a318fef2c39f9b5d9ff6765106e6728885c754
