path,filename,size_bytes,mtime_utc,data_category,modality,inferred_subset,inferred_sample,extension,is_archive,is_large,include_in_git,reason,notes
/data/zhutao/nichefate_data/202604271751_2211180001_B_1_ZHY_XBB_E_PE100_100/Res/Lane04/report/R003C045.html,R003C045.html,503943,2026-05-06T02:30:20Z,logs,QC/report artifact,Brain_031319A_E1_or_Pancreas_E2_ST_shared_PE100_100,ZHY_XBB_E_PE100_100/Lane04,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271751_2211180001_B_1_ZHY_XBB_E_PE100_100/Res/Lane04/report/R003C046.html,R003C046.html,503842,2026-05-06T02:30:32Z,logs,QC/report artifact,Brain_031319A_E1_or_Pancreas_E2_ST_shared_PE100_100,ZHY_XBB_E_PE100_100/Lane04,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271751_2211180001_B_1_ZHY_XBB_E_PE100_100/Res/Lane04/report/R003C047.html,R003C047.html,503821,2026-05-06T02:30:24Z,logs,QC/report artifact,Brain_031319A_E1_or_Pancreas_E2_ST_shared_PE100_100,ZHY_XBB_E_PE100_100/Lane04,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271751_2211180001_B_1_ZHY_XBB_E_PE100_100/Res/Lane04/report/R003C048.html,R003C048.html,503909,2026-05-06T02:30:22Z,logs,QC/report artifact,Brain_031319A_E1_or_Pancreas_E2_ST_shared_PE100_100,ZHY_XBB_E_PE100_100/Lane04,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271751_2211180001_B_1_ZHY_XBB_E_PE100_100/Res/Lane04/report/R003C049.html,R003C049.html,503793,2026-05-06T02:30:26Z,logs,QC/report artifact,Brain_031319A_E1_or_Pancreas_E2_ST_shared_PE100_100,ZHY_XBB_E_PE100_100/Lane04,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271751_2211180001_B_1_ZHY_XBB_E_PE100_100/Res/Lane04/report/R003C050.html,R003C050.html,503782,2026-05-06T02:30:25Z,logs,QC/report artifact,Brain_031319A_E1_or_Pancreas_E2_ST_shared_PE100_100,ZHY_XBB_E_PE100_100/Lane04,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271751_2211180001_B_1_ZHY_XBB_E_PE100_100/Res/Lane04/report/R003C051.html,R003C051.html,504016,2026-05-06T02:30:22Z,logs,QC/report artifact,Brain_031319A_E1_or_Pancreas_E2_ST_shared_PE100_100,ZHY_XBB_E_PE100_100/Lane04,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271751_2211180001_B_1_ZHY_XBB_E_PE100_100/Res/Lane04/report/R003C052.html,R003C052.html,503917,2026-05-06T02:30:18Z,logs,QC/report artifact,Brain_031319A_E1_or_Pancreas_E2_ST_shared_PE100_100,ZHY_XBB_E_PE100_100/Lane04,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271751_2211180001_B_1_ZHY_XBB_E_PE100_100/Res/Lane04/report/R003C053.html,R003C053.html,503971,2026-05-06T02:30:31Z,logs,QC/report artifact,Brain_031319A_E1_or_Pancreas_E2_ST_shared_PE100_100,ZHY_XBB_E_PE100_100/Lane04,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271751_2211180001_B_1_ZHY_XBB_E_PE100_100/Res/Lane04/report/R003C054.html,R003C054.html,503897,2026-05-06T02:30:14Z,logs,QC/report artifact,Brain_031319A_E1_or_Pancreas_E2_ST_shared_PE100_100,ZHY_XBB_E_PE100_100/Lane04,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271751_2211180001_B_1_ZHY_XBB_E_PE100_100/Res/Lane04/report/R003C055.html,R003C055.html,504100,2026-05-06T02:30:28Z,logs,QC/report artifact,Brain_031319A_E1_or_Pancreas_E2_ST_shared_PE100_100,ZHY_XBB_E_PE100_100/Lane04,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271751_2211180001_B_1_ZHY_XBB_E_PE100_100/Res/Lane04/report/R003C056.html,R003C056.html,504087,2026-05-06T02:30:14Z,logs,QC/report artifact,Brain_031319A_E1_or_Pancreas_E2_ST_shared_PE100_100,ZHY_XBB_E_PE100_100/Lane04,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271751_2211180001_B_1_ZHY_XBB_E_PE100_100/Res/Lane04/report/R003C057.html,R003C057.html,503931,2026-05-06T02:30:13Z,logs,QC/report artifact,Brain_031319A_E1_or_Pancreas_E2_ST_shared_PE100_100,ZHY_XBB_E_PE100_100/Lane04,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271751_2211180001_B_1_ZHY_XBB_E_PE100_100/Res/Lane04/report/R003C058.html,R003C058.html,503856,2026-05-06T02:30:14Z,logs,QC/report artifact,Brain_031319A_E1_or_Pancreas_E2_ST_shared_PE100_100,ZHY_XBB_E_PE100_100/Lane04,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271751_2211180001_B_1_ZHY_XBB_E_PE100_100/Res/Lane04/report/R003C059.html,R003C059.html,504015,2026-05-06T02:30:20Z,logs,QC/report artifact,Brain_031319A_E1_or_Pancreas_E2_ST_shared_PE100_100,ZHY_XBB_E_PE100_100/Lane04,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271751_2211180001_B_1_ZHY_XBB_E_PE100_100/Res/Lane04/report/R003C060.html,R003C060.html,504061,2026-05-06T02:30:21Z,logs,QC/report artifact,Brain_031319A_E1_or_Pancreas_E2_ST_shared_PE100_100,ZHY_XBB_E_PE100_100/Lane04,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271751_2211180001_B_1_ZHY_XBB_E_PE100_100/Res/Lane04/report/R003C061.html,R003C061.html,503776,2026-05-06T02:30:22Z,logs,QC/report artifact,Brain_031319A_E1_or_Pancreas_E2_ST_shared_PE100_100,ZHY_XBB_E_PE100_100/Lane04,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271751_2211180001_B_1_ZHY_XBB_E_PE100_100/Res/Lane04/report/R003C062.html,R003C062.html,503974,2026-05-06T02:30:30Z,logs,QC/report artifact,Brain_031319A_E1_or_Pancreas_E2_ST_shared_PE100_100,ZHY_XBB_E_PE100_100/Lane04,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271751_2211180001_B_1_ZHY_XBB_E_PE100_100/Res/Lane04/report/R003C063.html,R003C063.html,503902,2026-05-06T02:30:28Z,logs,QC/report artifact,Brain_031319A_E1_or_Pancreas_E2_ST_shared_PE100_100,ZHY_XBB_E_PE100_100/Lane04,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271751_2211180001_B_1_ZHY_XBB_E_PE100_100/Res/Lane04/report/R003C064.html,R003C064.html,504078,2026-05-06T02:30:24Z,logs,QC/report artifact,Brain_031319A_E1_or_Pancreas_E2_ST_shared_PE100_100,ZHY_XBB_E_PE100_100/Lane04,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271751_2211180001_B_1_ZHY_XBB_E_PE100_100/Res/Lane04/report/R003C065.html,R003C065.html,504117,2026-05-06T02:30:26Z,logs,QC/report artifact,Brain_031319A_E1_or_Pancreas_E2_ST_shared_PE100_100,ZHY_XBB_E_PE100_100/Lane04,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271751_2211180001_B_1_ZHY_XBB_E_PE100_100/Res/Lane04/report/R003C066.html,R003C066.html,503829,2026-05-06T02:30:31Z,logs,QC/report artifact,Brain_031319A_E1_or_Pancreas_E2_ST_shared_PE100_100,ZHY_XBB_E_PE100_100/Lane04,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271751_2211180001_B_1_ZHY_XBB_E_PE100_100/Res/Lane04/report/R003C067.html,R003C067.html,503948,2026-05-06T02:30:15Z,logs,QC/report artifact,Brain_031319A_E1_or_Pancreas_E2_ST_shared_PE100_100,ZHY_XBB_E_PE100_100/Lane04,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271751_2211180001_B_1_ZHY_XBB_E_PE100_100/Res/Lane04/report/R003C068.html,R003C068.html,504035,2026-05-06T02:30:21Z,logs,QC/report artifact,Brain_031319A_E1_or_Pancreas_E2_ST_shared_PE100_100,ZHY_XBB_E_PE100_100/Lane04,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271751_2211180001_B_1_ZHY_XBB_E_PE100_100/Res/Lane04/report/R003C069.html,R003C069.html,503942,2026-05-06T02:30:27Z,logs,QC/report artifact,Brain_031319A_E1_or_Pancreas_E2_ST_shared_PE100_100,ZHY_XBB_E_PE100_100/Lane04,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271751_2211180001_B_1_ZHY_XBB_E_PE100_100/Res/Lane04/report/R003C070.html,R003C070.html,504004,2026-05-06T02:30:18Z,logs,QC/report artifact,Brain_031319A_E1_or_Pancreas_E2_ST_shared_PE100_100,ZHY_XBB_E_PE100_100/Lane04,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271751_2211180001_B_1_ZHY_XBB_E_PE100_100/Res/Lane04/report/R003C071.html,R003C071.html,504014,2026-05-06T02:30:22Z,logs,QC/report artifact,Brain_031319A_E1_or_Pancreas_E2_ST_shared_PE100_100,ZHY_XBB_E_PE100_100/Lane04,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271751_2211180001_B_1_ZHY_XBB_E_PE100_100/Res/Lane04/report/R003C072.html,R003C072.html,503972,2026-05-06T02:30:14Z,logs,QC/report artifact,Brain_031319A_E1_or_Pancreas_E2_ST_shared_PE100_100,ZHY_XBB_E_PE100_100/Lane04,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271751_2211180001_B_1_ZHY_XBB_E_PE100_100/Res/Lane04/report/R003C073.html,R003C073.html,504038,2026-05-06T02:30:11Z,logs,QC/report artifact,Brain_031319A_E1_or_Pancreas_E2_ST_shared_PE100_100,ZHY_XBB_E_PE100_100/Lane04,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271751_2211180001_B_1_ZHY_XBB_E_PE100_100/Res/Lane04/report/R003C074.html,R003C074.html,504095,2026-05-06T02:30:20Z,logs,QC/report artifact,Brain_031319A_E1_or_Pancreas_E2_ST_shared_PE100_100,ZHY_XBB_E_PE100_100/Lane04,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271751_2211180001_B_1_ZHY_XBB_E_PE100_100/Res/Lane04/report/R003C075.html,R003C075.html,504083,2026-05-06T02:30:13Z,logs,QC/report artifact,Brain_031319A_E1_or_Pancreas_E2_ST_shared_PE100_100,ZHY_XBB_E_PE100_100/Lane04,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271751_2211180001_B_1_ZHY_XBB_E_PE100_100/Res/Lane04/report/R003C076.html,R003C076.html,504050,2026-05-06T02:30:17Z,logs,QC/report artifact,Brain_031319A_E1_or_Pancreas_E2_ST_shared_PE100_100,ZHY_XBB_E_PE100_100/Lane04,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271751_2211180001_B_1_ZHY_XBB_E_PE100_100/Res/Lane04/report/R003C077.html,R003C077.html,504052,2026-05-06T02:30:19Z,logs,QC/report artifact,Brain_031319A_E1_or_Pancreas_E2_ST_shared_PE100_100,ZHY_XBB_E_PE100_100/Lane04,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271751_2211180001_B_1_ZHY_XBB_E_PE100_100/Res/Lane04/report/R003C078.html,R003C078.html,504159,2026-05-06T02:30:23Z,logs,QC/report artifact,Brain_031319A_E1_or_Pancreas_E2_ST_shared_PE100_100,ZHY_XBB_E_PE100_100/Lane04,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271751_2211180001_B_1_ZHY_XBB_E_PE100_100/Res/Lane04/report/R003C079.html,R003C079.html,504154,2026-05-06T02:30:24Z,logs,QC/report artifact,Brain_031319A_E1_or_Pancreas_E2_ST_shared_PE100_100,ZHY_XBB_E_PE100_100/Lane04,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271751_2211180001_B_1_ZHY_XBB_E_PE100_100/Res/Lane04/report/R003C080.html,R003C080.html,504052,2026-05-06T02:30:28Z,logs,QC/report artifact,Brain_031319A_E1_or_Pancreas_E2_ST_shared_PE100_100,ZHY_XBB_E_PE100_100/Lane04,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271751_2211180001_B_1_ZHY_XBB_E_PE100_100/Res/Lane04/report/R003C081.html,R003C081.html,504054,2026-05-06T02:30:17Z,logs,QC/report artifact,Brain_031319A_E1_or_Pancreas_E2_ST_shared_PE100_100,ZHY_XBB_E_PE100_100/Lane04,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271751_2211180001_B_1_ZHY_XBB_E_PE100_100/Res/Lane04/report/R003C082.html,R003C082.html,504030,2026-05-06T02:30:22Z,logs,QC/report artifact,Brain_031319A_E1_or_Pancreas_E2_ST_shared_PE100_100,ZHY_XBB_E_PE100_100/Lane04,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271751_2211180001_B_1_ZHY_XBB_E_PE100_100/Res/Lane04/report/R003C083.html,R003C083.html,504126,2026-05-06T02:30:17Z,logs,QC/report artifact,Brain_031319A_E1_or_Pancreas_E2_ST_shared_PE100_100,ZHY_XBB_E_PE100_100/Lane04,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271751_2211180001_B_1_ZHY_XBB_E_PE100_100/Res/Lane04/report/R003C084.html,R003C084.html,504150,2026-05-06T02:30:23Z,logs,QC/report artifact,Brain_031319A_E1_or_Pancreas_E2_ST_shared_PE100_100,ZHY_XBB_E_PE100_100/Lane04,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271751_2211180001_B_1_ZHY_XBB_E_PE100_100/Res/Lane04/report/R003C085.html,R003C085.html,504400,2026-05-06T02:30:12Z,logs,QC/report artifact,Brain_031319A_E1_or_Pancreas_E2_ST_shared_PE100_100,ZHY_XBB_E_PE100_100/Lane04,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271751_2211180001_B_1_ZHY_XBB_E_PE100_100/Res/Lane04/report/R003C086.html,R003C086.html,504147,2026-05-06T02:30:28Z,logs,QC/report artifact,Brain_031319A_E1_or_Pancreas_E2_ST_shared_PE100_100,ZHY_XBB_E_PE100_100/Lane04,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271751_2211180001_B_1_ZHY_XBB_E_PE100_100/Res/Lane04/report/R003C087.html,R003C087.html,504321,2026-05-06T02:30:22Z,logs,QC/report artifact,Brain_031319A_E1_or_Pancreas_E2_ST_shared_PE100_100,ZHY_XBB_E_PE100_100/Lane04,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271751_2211180001_B_1_ZHY_XBB_E_PE100_100/Res/Lane04/report/R003C088.html,R003C088.html,504202,2026-05-06T02:30:21Z,logs,QC/report artifact,Brain_031319A_E1_or_Pancreas_E2_ST_shared_PE100_100,ZHY_XBB_E_PE100_100/Lane04,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271751_2211180001_B_1_ZHY_XBB_E_PE100_100/Res/Lane04/report/R003C089.html,R003C089.html,504188,2026-05-06T02:30:17Z,logs,QC/report artifact,Brain_031319A_E1_or_Pancreas_E2_ST_shared_PE100_100,ZHY_XBB_E_PE100_100/Lane04,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271751_2211180001_B_1_ZHY_XBB_E_PE100_100/Res/Lane04/report/R003C090.html,R003C090.html,504197,2026-05-06T02:30:13Z,logs,QC/report artifact,Brain_031319A_E1_or_Pancreas_E2_ST_shared_PE100_100,ZHY_XBB_E_PE100_100/Lane04,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271751_2211180001_B_1_ZHY_XBB_E_PE100_100/Res/Lane04/report/R003C091.html,R003C091.html,504174,2026-05-06T02:30:25Z,logs,QC/report artifact,Brain_031319A_E1_or_Pancreas_E2_ST_shared_PE100_100,ZHY_XBB_E_PE100_100/Lane04,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271751_2211180001_B_1_ZHY_XBB_E_PE100_100/Res/Lane04/report/R003C092.html,R003C092.html,504211,2026-05-06T02:30:30Z,logs,QC/report artifact,Brain_031319A_E1_or_Pancreas_E2_ST_shared_PE100_100,ZHY_XBB_E_PE100_100/Lane04,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271751_2211180001_B_1_ZHY_XBB_E_PE100_100/Res/Lane04/report/R003C093.html,R003C093.html,504154,2026-05-06T02:30:23Z,logs,QC/report artifact,Brain_031319A_E1_or_Pancreas_E2_ST_shared_PE100_100,ZHY_XBB_E_PE100_100/Lane04,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271751_2211180001_B_1_ZHY_XBB_E_PE100_100/Res/Lane04/report/R003C094.html,R003C094.html,504120,2026-05-06T02:30:25Z,logs,QC/report artifact,Brain_031319A_E1_or_Pancreas_E2_ST_shared_PE100_100,ZHY_XBB_E_PE100_100/Lane04,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271751_2211180001_B_1_ZHY_XBB_E_PE100_100/Res/Lane04/report/R003C095.html,R003C095.html,504130,2026-05-06T02:30:26Z,logs,QC/report artifact,Brain_031319A_E1_or_Pancreas_E2_ST_shared_PE100_100,ZHY_XBB_E_PE100_100/Lane04,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271751_2211180001_B_1_ZHY_XBB_E_PE100_100/Res/Lane04/report/R003C096.html,R003C096.html,504197,2026-05-06T02:30:23Z,logs,QC/report artifact,Brain_031319A_E1_or_Pancreas_E2_ST_shared_PE100_100,ZHY_XBB_E_PE100_100/Lane04,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271751_2211180001_B_1_ZHY_XBB_E_PE100_100/Res/Lane04/report/R003C097.html,R003C097.html,504194,2026-05-06T02:30:29Z,logs,QC/report artifact,Brain_031319A_E1_or_Pancreas_E2_ST_shared_PE100_100,ZHY_XBB_E_PE100_100/Lane04,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271751_2211180001_B_1_ZHY_XBB_E_PE100_100/Res/Lane04/report/R003C098.html,R003C098.html,504224,2026-05-06T02:30:30Z,logs,QC/report artifact,Brain_031319A_E1_or_Pancreas_E2_ST_shared_PE100_100,ZHY_XBB_E_PE100_100/Lane04,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271751_2211180001_B_1_ZHY_XBB_E_PE100_100/Res/Lane04/report/R003C099.html,R003C099.html,504110,2026-05-06T02:30:10Z,logs,QC/report artifact,Brain_031319A_E1_or_Pancreas_E2_ST_shared_PE100_100,ZHY_XBB_E_PE100_100/Lane04,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271751_2211180001_B_1_ZHY_XBB_E_PE100_100/Res/Lane04/report/R003C100.html,R003C100.html,504366,2026-05-06T02:30:25Z,logs,QC/report artifact,Brain_031319A_E1_or_Pancreas_E2_ST_shared_PE100_100,ZHY_XBB_E_PE100_100/Lane04,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271751_2211180001_B_1_ZHY_XBB_E_PE100_100/Res/Lane04/report/R003C101.html,R003C101.html,504248,2026-05-06T02:30:19Z,logs,QC/report artifact,Brain_031319A_E1_or_Pancreas_E2_ST_shared_PE100_100,ZHY_XBB_E_PE100_100/Lane04,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271751_2211180001_B_1_ZHY_XBB_E_PE100_100/Res/Lane04/report/R003C102.html,R003C102.html,504264,2026-05-06T02:30:23Z,logs,QC/report artifact,Brain_031319A_E1_or_Pancreas_E2_ST_shared_PE100_100,ZHY_XBB_E_PE100_100/Lane04,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271751_2211180001_B_1_ZHY_XBB_E_PE100_100/Res/Lane04/report/R003C103.html,R003C103.html,504257,2026-05-06T02:30:13Z,logs,QC/report artifact,Brain_031319A_E1_or_Pancreas_E2_ST_shared_PE100_100,ZHY_XBB_E_PE100_100/Lane04,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271751_2211180001_B_1_ZHY_XBB_E_PE100_100/Res/Lane04/report/R003C104.html,R003C104.html,504210,2026-05-06T02:30:31Z,logs,QC/report artifact,Brain_031319A_E1_or_Pancreas_E2_ST_shared_PE100_100,ZHY_XBB_E_PE100_100/Lane04,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271751_2211180001_B_1_ZHY_XBB_E_PE100_100/Res/Lane04/report/R003C105.html,R003C105.html,504201,2026-05-06T02:30:24Z,logs,QC/report artifact,Brain_031319A_E1_or_Pancreas_E2_ST_shared_PE100_100,ZHY_XBB_E_PE100_100/Lane04,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271751_2211180001_B_1_ZHY_XBB_E_PE100_100/Res/Lane04/report/R003C106.html,R003C106.html,504391,2026-05-06T02:30:16Z,logs,QC/report artifact,Brain_031319A_E1_or_Pancreas_E2_ST_shared_PE100_100,ZHY_XBB_E_PE100_100/Lane04,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271751_2211180001_B_1_ZHY_XBB_E_PE100_100/Res/Lane04/report/R003C107.html,R003C107.html,504305,2026-05-06T02:30:10Z,logs,QC/report artifact,Brain_031319A_E1_or_Pancreas_E2_ST_shared_PE100_100,ZHY_XBB_E_PE100_100/Lane04,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271751_2211180001_B_1_ZHY_XBB_E_PE100_100/Res/Lane04/report/R003C108.html,R003C108.html,504339,2026-05-06T02:30:18Z,logs,QC/report artifact,Brain_031319A_E1_or_Pancreas_E2_ST_shared_PE100_100,ZHY_XBB_E_PE100_100/Lane04,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271751_2211180001_B_1_ZHY_XBB_E_PE100_100/Res/Lane04/report/R003C109.html,R003C109.html,504138,2026-05-06T02:30:18Z,logs,QC/report artifact,Brain_031319A_E1_or_Pancreas_E2_ST_shared_PE100_100,ZHY_XBB_E_PE100_100/Lane04,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271751_2211180001_B_1_ZHY_XBB_E_PE100_100/Res/Lane04/report/R003C110.html,R003C110.html,504276,2026-05-06T02:30:24Z,logs,QC/report artifact,Brain_031319A_E1_or_Pancreas_E2_ST_shared_PE100_100,ZHY_XBB_E_PE100_100/Lane04,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271751_2211180001_B_1_ZHY_XBB_E_PE100_100/Res/Lane04/report/R004C001.html,R004C001.html,503816,2026-05-06T02:30:28Z,logs,QC/report artifact,Brain_031319A_E1_or_Pancreas_E2_ST_shared_PE100_100,ZHY_XBB_E_PE100_100/Lane04,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271751_2211180001_B_1_ZHY_XBB_E_PE100_100/Res/Lane04/report/R004C002.html,R004C002.html,503674,2026-05-06T02:30:21Z,logs,QC/report artifact,Brain_031319A_E1_or_Pancreas_E2_ST_shared_PE100_100,ZHY_XBB_E_PE100_100/Lane04,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271751_2211180001_B_1_ZHY_XBB_E_PE100_100/Res/Lane04/report/R004C003.html,R004C003.html,504188,2026-05-06T02:30:18Z,logs,QC/report artifact,Brain_031319A_E1_or_Pancreas_E2_ST_shared_PE100_100,ZHY_XBB_E_PE100_100/Lane04,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271751_2211180001_B_1_ZHY_XBB_E_PE100_100/Res/Lane04/report/R004C004.html,R004C004.html,503614,2026-05-06T02:30:11Z,logs,QC/report artifact,Brain_031319A_E1_or_Pancreas_E2_ST_shared_PE100_100,ZHY_XBB_E_PE100_100/Lane04,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271751_2211180001_B_1_ZHY_XBB_E_PE100_100/Res/Lane04/report/R004C005.html,R004C005.html,503538,2026-05-06T02:30:26Z,logs,QC/report artifact,Brain_031319A_E1_or_Pancreas_E2_ST_shared_PE100_100,ZHY_XBB_E_PE100_100/Lane04,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271751_2211180001_B_1_ZHY_XBB_E_PE100_100/Res/Lane04/report/R004C006.html,R004C006.html,503639,2026-05-06T02:30:27Z,logs,QC/report artifact,Brain_031319A_E1_or_Pancreas_E2_ST_shared_PE100_100,ZHY_XBB_E_PE100_100/Lane04,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
